No.,Tissue,Elevated_Gene_symbol,GO_BP,GO_MF,GO_CC,REACTOME,KEGG,BIOCARTA
7618,Kidney,BHMT,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7619,Kidney,DAO,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7620,Kidney,AQP2,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7621,Kidney,DIO1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7622,Kidney,SLC6A18,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7623,Kidney,ALDOB,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7624,Kidney,PRODH2,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7625,Kidney,FXYD4,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7626,Kidney,AQP6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7627,Kidney,SLC28A1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7628,Kidney,AGXT2,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7629,Kidney,TMEM52B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7630,Kidney,ACMSD,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7631,Kidney,GPRC6A,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7632,Kidney,POU3F3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7633,Kidney,CLTRN,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7634,Kidney,SLC5A2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7635,Kidney,CLDN16,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7636,Kidney,CALB1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7637,Kidney,DPYS,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7638,Kidney,NXPH2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7639,Kidney,UGT2A2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7640,Kidney,AC126283.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7641,Kidney,ATP6V1G3,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7642,Kidney,CLEC18C,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7643,Kidney,PIPOX,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7644,Kidney,RNF212B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7645,Kidney,SLC7A13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7646,Kidney,CFI,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7647,Kidney,DMGDH,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7648,Kidney,DPEP1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7649,Kidney,SLC23A3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7650,Kidney,TAL2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7651,Kidney,TINAG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7652,Kidney,AC026461.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7653,Kidney,ALDH8A1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7654,Kidney,BHMT2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7655,Kidney,CYP27B1,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
7656,Kidney,DUSP9,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
7657,Kidney,NAPSA,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7658,Kidney,SLC22A11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7659,Kidney,SLC22A6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7660,Kidney,CDH16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7661,Kidney,CLDN19,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7662,Kidney,FAM151A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7663,Kidney,FP565260.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7664,Kidney,GATM,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7665,Kidney,GLYAT,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7666,Kidney,HPN,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7667,Kidney,KCP,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7668,Kidney,LRRC19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7669,Kidney,NAT8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7670,Kidney,NOX4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7671,Kidney,RIDA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7672,Kidney,SLC13A3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7673,Kidney,SLC22A2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7674,Kidney,SLC36A2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7675,Kidney,SMIM32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7676,Kidney,TMEM213,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7677,Kidney,XPNPEP2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7678,Kidney,FCAMR,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7679,Kidney,GSTA1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7680,Kidney,KRTAP5-8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7681,Kidney,LGALS2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7682,Kidney,OR2T10,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7683,Kidney,TRPM3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7684,Kidney,UGT3A1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7685,Kidney,ATP6V0A4,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7686,Kidney,CLDN14,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7687,Kidney,DDC,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7688,Kidney,LYG1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7689,Kidney,OR2T2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7690,Kidney,PAH,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7691,Kidney,PDZK1IP1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7692,Kidney,SLC22A13,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7693,Kidney,SLC4A9,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7694,Kidney,SLC6A13,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7695,Kidney,SMIM35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7696,Kidney,TRPV5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7697,Kidney,UGT2A3,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7698,Kidney,ACY1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7699,Kidney,C9orf66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7700,Kidney,CD24,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7701,Kidney,CDC20B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7702,Kidney,CLEC18A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7703,Kidney,CRYAA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7704,Kidney,CRYAA2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7705,Kidney,EHHADH,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
7706,Kidney,FRMD7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7707,Kidney,GAL3ST1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7708,Kidney,HAVCR1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7709,Kidney,KHK,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
7710,Kidney,LRRN4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7711,Kidney,NPHS1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7712,Kidney,PAX8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7713,Kidney,PLPPR1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7714,Kidney,RBP5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7715,Kidney,SLC12A3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7716,Kidney,SLC13A1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7717,Kidney,SLC9A4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7718,Kidney,TRIM6-TRIM34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7719,Kidney,UGT2A1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7720,Kidney,ASPDH,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7721,Kidney,ASS1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7722,Kidney,ATP6V0D2,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7723,Kidney,ATP6V1B1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7724,Kidney,BBOX1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7725,Kidney,BSND,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7726,Kidney,CLCNKA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7727,Kidney,CLEC18B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7728,Kidney,CMBL,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7729,Kidney,CUBN,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7730,Kidney,ETNK2,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7731,Kidney,FGF1,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
7732,Kidney,FMO1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7733,Kidney,HNF1B,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7734,Kidney,HOXB8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7735,Kidney,HOXB9,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7736,Kidney,KCNE1B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7737,Kidney,KCNJ10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7738,Kidney,KL,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7739,Kidney,KLHDC7A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7740,Kidney,LHX1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7741,Kidney,MT1G,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7742,Kidney,NECAB2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7743,Kidney,PKHD1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7744,Kidney,PSKH2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7745,Kidney,PTH1R,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7746,Kidney,RALYL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7747,Kidney,RHBG,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7748,Kidney,RNF186,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7749,Kidney,SLC16A9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7750,Kidney,SLC17A3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7751,Kidney,SLC22A24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7752,Kidney,SLC5A10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7753,Kidney,SLC5A8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7754,Kidney,SLCO4C1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7755,Kidney,TFCP2L1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7756,Kidney,TMEM252,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7757,Kidney,TMEM72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7758,Kidney,UGT1A6,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7759,Kidney,UGT2B7,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7760,Kidney,UPP2,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7761,Kidney,VCAM1,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
7762,Kidney,AC117457.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7763,Kidney,ACADSB,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7764,Kidney,ALDH6A1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7765,Kidney,AP000790.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7766,Kidney,CTXN3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7767,Kidney,CYS1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7768,Kidney,DCDC2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7769,Kidney,DEFB1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7770,Kidney,DHDH,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7771,Kidney,DNMT3L,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7772,Kidney,EGF,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
7773,Kidney,GALNT14,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7774,Kidney,GLDC,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7775,Kidney,HOXC10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7776,Kidney,IL1RL1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7777,Kidney,REN,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
7778,Kidney,RTL4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7779,Kidney,SLC47A2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7780,Kidney,SLC5A12,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7781,Kidney,SLC7A9,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7782,Kidney,STAP1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7783,Kidney,SYT6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7784,Kidney,UGT1A9,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7785,Kidney,WFDC2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7786,Kidney,ABAT,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7787,Kidney,ABCC2,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
7788,Kidney,AC012531.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7789,Kidney,ACAD11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7790,Kidney,ACOT6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7791,Kidney,ACSF2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7792,Kidney,ACY3,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7793,Kidney,ADGRF1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7794,Kidney,AGMAT,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7795,Kidney,AIF1L,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7796,Kidney,AIFM1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
7797,Kidney,AK4,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7798,Kidney,AL355315.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7799,Kidney,ALDH1L1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7800,Kidney,ALDH4A1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7801,Kidney,AMACR,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7802,Kidney,ANK2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7803,Kidney,ANKS4B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7804,Kidney,ANPEP,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
7805,Kidney,AQP1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7806,Kidney,ARHGAP24,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7807,Kidney,ARHGEF28,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7808,Kidney,ARSF,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7809,Kidney,ASPA,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7810,Kidney,ATP1B1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7811,Kidney,BCAM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7812,Kidney,BDH2,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7813,Kidney,BICC1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7814,Kidney,BICDL1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7815,Kidney,BPHL,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7816,Kidney,C11orf54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7817,Kidney,C21orf62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7818,Kidney,C5orf67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7819,Kidney,C9orf92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7820,Kidney,CA12,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7821,Kidney,CALCR,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7822,Kidney,CALHM1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7823,Kidney,CCDC150,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7824,Kidney,CCDC195,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7825,Kidney,CCDC198,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7826,Kidney,CDH6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7827,Kidney,CGNL1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7828,Kidney,CHDH,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7829,Kidney,CLCN5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7830,Kidney,CLCNKB,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7831,Kidney,CLDN10,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7832,Kidney,CLDN2,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7833,Kidney,CLDN24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7834,Kidney,CLDN8,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7835,Kidney,CLNK,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7836,Kidney,CLRN2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7837,Kidney,CLRN3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7838,Kidney,COL4A3,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
7839,Kidney,COL4A4,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
7840,Kidney,CRYL1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7841,Kidney,CRYZ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7842,Kidney,CYFIP2,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7843,Kidney,CYP24A1,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
7844,Kidney,DDAH1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7845,Kidney,DMRT2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7846,Kidney,DUSP23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7847,Kidney,EFHD1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7848,Kidney,EMX1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7849,Kidney,ENAM,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7850,Kidney,ENPEP,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7851,Kidney,ENPP6,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7852,Kidney,ENTPD5,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7853,Kidney,ESM1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7854,Kidney,ESRRB,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7855,Kidney,FAM24B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7856,Kidney,FGF9,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7857,Kidney,FGFR4,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7858,Kidney,FIGNL2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7859,Kidney,FLRT3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7860,Kidney,FMO4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7861,Kidney,FOXI1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7862,Kidney,FOXI2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7863,Kidney,FREM2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7864,Kidney,FRG2B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7865,Kidney,FRG2C,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7866,Kidney,FXYD2,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
7867,Kidney,GADD45A,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
7868,Kidney,GALNT11,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7869,Kidney,GGACT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7870,Kidney,GGH,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7871,Kidney,GGT1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7872,Kidney,GGT2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7873,Kidney,GK,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7874,Kidney,GLOD5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7875,Kidney,GLS,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7876,Kidney,GLTPD2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7877,Kidney,GMNC,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7878,Kidney,GPAT3,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7879,Kidney,GPC5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7880,Kidney,GPX3,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7881,Kidney,GSTA2,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
7882,Kidney,HECW1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7883,Kidney,HELT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7884,Kidney,HEPACAM2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7885,Kidney,HMX2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7886,Kidney,HNF1A,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
7887,Kidney,HNF4A,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7888,Kidney,HOGA1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7889,Kidney,HOXA9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7890,Kidney,HS6ST2,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7891,Kidney,HSD11B2,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7892,Kidney,HSD17B14,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7893,Kidney,IFNA14,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7894,Kidney,IL17RB,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7895,Kidney,INSRR,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7896,Kidney,ITGB6,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7897,Kidney,KAAG1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7898,Kidney,KCNH6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7899,Kidney,KCNJ15,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7900,Kidney,KCNJ16,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7901,Kidney,KCNK5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7902,Kidney,KIF12,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7903,Kidney,KLHDC7B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7904,Kidney,LACTB2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7905,Kidney,LDHB,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7906,Kidney,LGSN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7907,Kidney,LRP2,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7908,Kidney,MACC1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7909,Kidney,MEI4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7910,Kidney,MFSD4A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7911,Kidney,MME,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7912,Kidney,MMP7,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7913,Kidney,MRO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7914,Kidney,MT1F,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7915,Kidney,MT1H,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7916,Kidney,MTNR1A,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7917,Kidney,MUC1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7918,Kidney,MUC20,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7919,Kidney,NELL1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7920,Kidney,NPR3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7921,Kidney,OGDHL,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7922,Kidney,OR2T29,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7923,Kidney,OTOGL,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7924,Kidney,OXGR1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7925,Kidney,P3H2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7926,Kidney,PANK1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7927,Kidney,PAQR5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7928,Kidney,PARD6B,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7929,Kidney,PAX2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7930,Kidney,PBLD,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7931,Kidney,PCSK1N,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7932,Kidney,PDE1A,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7933,Kidney,PDZD3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7934,Kidney,PDZK1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
