No.,Tissue,Enriched_Gene_symbol,GO_BP,GO_MF,GO_CC,REACTOME,KEGG,BIOCARTA
1,Adrenal Gland,CYP11B1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,Adrenal Gland,CYP11B2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
3,Adrenal Gland,CYP21A2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
4,Adrenal Gland,GML,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
5,Adrenal Gland,NOV,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
6,Adrenal Gland,KCNK2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
7,Adrenal Gland,CYP17A1,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
8,Adrenal Gland,HSD3B2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
9,Adrenal Gland,BABAM2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
10,Bone Marrow,CTSG,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
11,Bone Marrow,OR10Z1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
12,Bone Marrow,DEFA1B,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
13,Bone Marrow,MPO,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
14,Bone Marrow,GYPA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
15,Bone Marrow,RHAG,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
16,Bone Marrow,ELANE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
17,Bone Marrow,AZU1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
18,Bone Marrow,C17orf99,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
19,Bone Marrow,DEFA1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
20,Bone Marrow,DEFA4,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
21,Bone Marrow,HBB,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
22,Bone Marrow,HBD,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
23,Bone Marrow,PRSS57,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
24,Bone Marrow,TSPO2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
25,Bone Marrow,AHSP,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
26,Bone Marrow,FUT4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
27,Bone Marrow,MMP8,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
28,Bone Marrow,BPI,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
29,Bone Marrow,GYPB,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
30,Bone Marrow,HBA1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
31,Bone Marrow,PRTN3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
32,Bone Marrow,SPTA1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
33,Bone Marrow,IRAK1BP1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
34,Bone Marrow,IVNS1ABP,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
35,Bone Marrow,PRAMEF18,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
36,Bone Marrow,PRRT4,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
37,Bone Marrow,RELT,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
38,Bone Marrow,RHCE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
39,Bone Marrow,222642,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
40,Brain,GFAP,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
41,Brain,TLX3,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
42,Brain,NEUROD2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
43,Brain,NEUROD6,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
44,Brain,NCAN,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
45,Brain,MOG,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
46,Brain,HPCA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
47,Brain,AVP,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
48,Brain,BARHL1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
49,Brain,FGF3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
50,Brain,MBP,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
51,Brain,MEPE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
52,Brain,OPALIN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
53,Brain,OMG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
54,Brain,HAPLN2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
55,Brain,GRIN1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
56,Brain,CAMKV,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
57,Brain,MOBP,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
58,Brain,HCRT,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
59,Brain,SPHAR,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
60,Brain,PMP2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
61,Brain,C1orf61,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
62,Brain,CACNG7,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
63,Brain,GRM4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
64,Brain,KCNJ9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
65,Brain,AMER2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
66,Brain,PLP1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
67,Brain,TBR1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
68,Brain,TMEM235,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
69,Brain,GABRD,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
70,Brain,GAP43,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
71,Brain,TTC9B,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
72,Brain,GRM3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
73,Brain,SNCB,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
74,Brain,GABRA6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
75,Brain,POU3F2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
76,Brain,GABRA1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
77,Brain,HRH3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
78,Brain,SNAP25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
79,Brain,CREG2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
80,Brain,GABRA5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
81,Brain,HTR2C,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
82,Brain,SULT4A1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
83,Brain,SYN2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
84,Brain,ATP6V1G2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
85,Brain,GPR6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
86,Brain,GRIN2B,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
87,Brain,LRTM2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
88,Brain,TNR,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
89,Brain,CACNG3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
90,Brain,FBXL16,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
91,Brain,GPR37L1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
92,Brain,KIF5A,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
93,Brain,RTP5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
94,Brain,ANKRD63,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
95,Brain,KCNF1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
96,Brain,PDYN,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
97,Brain,STMN4,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
98,Brain,SYN1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
99,Brain,ZDHHC22,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
100,Brain,ZIC1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
101,Brain,GPR101,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
102,Brain,PTPN5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
103,Brain,SLC17A7,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
104,Brain,ZIC2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
105,Brain,BCAN,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
106,Brain,CNTNAP4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
107,Brain,NRGN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
108,Brain,PCDHGC5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
109,Brain,POU3F4,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
110,Brain,STX1B,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
111,Brain,TMEM88B,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
112,Brain,AC079341.3,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
113,Brain,C11orf87,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
114,Brain,PSD2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
115,Brain,SLC17A6,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
116,Brain,SLC6A3,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
117,Brain,TPH2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
118,Brain,ZIC4,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
119,Brain,CBLN3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
120,Brain,CPLX1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
121,Brain,ELAVL3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
122,Brain,RIMS1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
123,Brain,SHANK1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
124,Brain,UNCX,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
125,Brain,VSTM2B,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
126,Brain,ZIC3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
127,Brain,APC2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
128,Brain,BTBD17,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
129,Brain,C1QL3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
130,Brain,C4orf50,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
131,Brain,CASKIN1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
132,Brain,DPF1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
133,Brain,DRD1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
134,Brain,GABBR2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
135,Brain,GPR52,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
136,Brain,KCNC1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
137,Brain,KCNN1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
138,Brain,MGAT5B,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
139,Brain,MT3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
140,Brain,NCDN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
141,Brain,NETO1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
142,Brain,NTSR2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
143,Brain,PAQR6,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
144,Brain,RESP18,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
145,Brain,SEZ6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
146,Brain,TMEM151A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
147,Brain,AL590132.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
148,Brain,BAALC,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
149,Brain,BHLHA9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
150,Brain,CACNG2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
151,Brain,CPNE9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
152,Brain,DNM1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
153,Brain,ERMN,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
154,Brain,GPM6A,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
155,Brain,GPR62,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
156,Brain,MDGA1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
157,Brain,PMCH,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
158,Brain,PRKCG,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
159,Brain,RIT2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
160,Brain,SLC1A3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
161,Brain,SYT1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
162,Brain,TMEM132D,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
163,Brain,TMEM59L,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
164,Brain,ZP2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
165,Brain,ADGRB2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
166,Brain,B3GAT1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
167,Brain,C8orf46,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
168,Brain,CABP1,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
169,Brain,CACNA1A,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
170,Brain,CEND1,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
171,Brain,CSPG5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
172,Brain,GLRA1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
173,Brain,GNG3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
174,Brain,GPR26,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
175,Brain,IL1RAPL1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
176,Brain,JPH3,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
177,Brain,KIF3C,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
178,Brain,OTP,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
179,Brain,OXT,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
180,Brain,SLITRK1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
181,Brain,SRRM4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
182,Brain,SYT11,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
183,Brain,VAX1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
184,Brain,ABCA2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
185,Brain,AMBN,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
186,Brain,AMER3,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
187,Brain,B3GAT2,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
188,Brain,CDH18,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
189,Brain,CNTN2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
190,Brain,CORT,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
191,Brain,DISP2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
192,Brain,ENC1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
193,Brain,FAM181B,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
194,Brain,FSTL5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
195,Brain,GABRG1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
196,Brain,GRM5,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
197,Brain,HTR6,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
198,Brain,ICAM5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
199,Brain,KCNQ3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
200,Brain,KCNV1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
201,Brain,MRGPRE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
202,Brain,MYT1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
203,Brain,NKAIN2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
204,Brain,NRXN1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
205,Brain,NRXN2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
206,Brain,OLFM3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
207,Brain,PCDH8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
208,Brain,PNMA2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
209,Brain,RASL10A,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
210,Brain,SCRT1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
211,Brain,Sep-03,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
212,Brain,SHISA7,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
213,Brain,SLC32A1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
214,Brain,SLC5A7,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
215,Brain,SV2C,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
216,Brain,SYT3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
217,Brain,TMEM151B,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
218,Brain,TPPP,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
219,Brain,TRIM9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
220,Brain,VSNL1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
221,Brain,ASIC1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
222,Brain,CHRNB2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
223,Brain,CNIH2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
224,Brain,DIRAS2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
225,Brain,DNAJC6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
226,Brain,GABRB2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
227,Brain,GBX2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
228,Brain,GSX1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
229,Brain,HPCAL4,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
230,Brain,KCNH1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
231,Brain,KLHL1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
232,Brain,LHFPL3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
233,Brain,MAP2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
234,Brain,NPTX1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
235,Brain,OTOL1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
236,Brain,PCDHGC4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
237,Brain,PRMT8,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
238,Brain,RTN1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
239,Brain,SCN2A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
240,Brain,SLC1A2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
241,Brain,SLC35F1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
242,Brain,SNAP91,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
243,Brain,ST18,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
244,Brain,SYNPR,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
245,Brain,SYP,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
246,Brain,AC091980.2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
247,Brain,ADGRB1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
248,Brain,AK5,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
249,Brain,ATCAY,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
250,Brain,CACNA1E,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
251,Brain,CBLN1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
252,Brain,COL20A1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
253,Brain,CYP46A1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
254,Brain,DLL3,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
255,Brain,ELFN2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
256,Brain,FEZF2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
257,Brain,GALNT9,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
258,Brain,GDAP1L1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
259,Brain,GJC2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
260,Brain,GPM6B,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
261,Brain,GRIA2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
262,Brain,GRIA4,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
263,Brain,GRM2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
264,Brain,HTR2A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
265,Brain,KCTD4,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
266,Brain,LINGO1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
267,Brain,LRFN2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
268,Brain,LRRTM2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
269,Brain,LY6H,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
270,Brain,MAP1A,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
271,Brain,NAPB,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
272,Brain,NEFL,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
273,Brain,NEUROD1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
274,Brain,NPTXR,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
275,Brain,OPCML,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
276,Brain,PDZD4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
277,Brain,PHACTR3,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
278,Brain,PRRT1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
279,Brain,RAB3A,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
280,Brain,RIMS3,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
281,Brain,RPRML,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
282,Brain,SAMD14,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
283,Brain,Sep-08,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
284,Brain,SKOR1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
285,Brain,SOX8,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
286,Brain,SRRM3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
287,Brain,TMEM132B,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
288,Brain,TRIM67,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
289,Brain,YJEFN3,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
290,Brain,ACTL6B,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
291,Brain,AKAP5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
292,Brain,AL109810.2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
293,Brain,ARNT2,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
294,Brain,BHLHE22,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
295,Brain,BRINP1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
296,Brain,C1QL2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
297,Brain,C1QTNF4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
298,Brain,CADM2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
299,Brain,CCDC177,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
300,Brain,CDR1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
301,Brain,CELF4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
302,Brain,CTNND2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
303,Brain,DGKB,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
304,Brain,FAM131B,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
305,Brain,FGF17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
306,Brain,FGFBP3,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
307,Brain,FOXG1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
308,Brain,GABRA3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
309,Brain,GABRG2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
310,Brain,GAD1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
311,Brain,GNAO1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
312,Brain,GRIA1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
313,Brain,GRID2IP,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
314,Brain,KCNA1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
315,Brain,KCNC2,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
316,Brain,KCND2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
317,Brain,KCNK4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
318,Brain,LRRC4C,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
319,Brain,MAPK8IP2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
320,Brain,MICAL2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
321,Brain,MSANTD3-TMEFF1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
322,Brain,NDST4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
323,Brain,NPBWR2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
324,Brain,NPFFR1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
325,Brain,NR2E1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
326,Brain,NSMF,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
327,Brain,OLFM1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
328,Brain,PAK5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
329,Brain,PLK5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
